,totalSales,featuresVector
5774,3889.6036,"[18.85,0.0,0.14095631,5.0,167.7132,33.0,0.0,3.0,2.0]"
5775,3894.93,"[16.7,0.0,0.070096518,4.0,217.885,31.0,3.0,3.0,0.0]"
5776,3894.93,"[17.35,1.0,0.146299902,15.0,150.405,21.0,2.0,1.0,0.0]"
5777,3896.2616,"[7.5,0.0,0.036234918,7.0,175.3028,21.0,2.0,1.0,0.0]"
5778,3896.2616,"[8.31,1.0,0.0,1.0,177.4028,21.0,2.0,1.0,0.0]"
5779,3896.2616,"[8.31,1.0,0.115857223,1.0,179.1028,19.0,0.0,1.0,0.0]"
5780,3896.2616,"[20.2,1.0,0.096709408,9.0,175.8028,16.0,1.0,2.0,0.0]"
5781,3900.9222,"[5.46,1.0,0.107274301,0.0,145.5786,16.0,1.0,2.0,0.0]"
5782,3900.9222,"[17.0,0.0,0.126244059,2.0,124.6362,21.0,2.0,1.0,0.0]"
5783,3901.588,"[10.195,1.0,0.145867347,4.0,194.0794,21.0,2.0,1.0,0.0]"
5784,3901.588,"[14.8,0.0,0.019476708,7.0,193.0794,14.0,2.0,2.0,0.0]"
5785,3903.5854,"[9.065,0.0,0.114771298,3.0,93.9094,33.0,0.0,3.0,2.0]"
5786,3904.917,"[6.86,0.0,0.036530411,2.0,227.801,14.0,2.0,2.0,0.0]"
5787,3904.917,"[9.895,1.0,0.048738014,3.0,262.1278,19.0,0.0,1.0,0.0]"
5788,3910.9092,"[12.35,0.0,0.163805509,2.0,117.6124,31.0,3.0,3.0,0.0]"
5789,3912.2408,"[13.3,0.0,0.063664998,3.0,151.6708,19.0,0.0,1.0,0.0]"
5790,3914.904,"[6.78,0.0,0.066565644,0.0,185.324,31.0,3.0,3.0,0.0]"
5791,3914.904,"[7.605,0.0,0.129503146,0.0,164.021,16.0,1.0,2.0,0.0]"
5792,3914.904,"[13.65,1.0,0.080573371,3.0,260.1936,31.0,3.0,3.0,0.0]"
5793,3914.904,"[15.25,0.0,0.061184804,2.0,132.0968,21.0,2.0,1.0,0.0]"
5794,3914.904,"[16.85,1.0,0.0,1.0,112.2544,33.0,0.0,3.0,2.0]"
5795,3916.2356,"[9.5,1.0,0.0,3.0,228.4668,19.0,0.0,1.0,0.0]"
5796,3916.2356,"[10.65,1.0,0.085268317,1.0,229.7668,19.0,0.0,1.0,0.0]"
5797,3918.8988,"[17.75,0.0,0.054806734,0.0,145.1444,33.0,0.0,3.0,2.0]"
5798,3920.2304,"[9.285,1.0,0.049280292,3.0,245.6144,21.0,2.0,1.0,0.0]"
5799,3924.891,"[6.85,0.0,0.022878953,3.0,262.3594,14.0,2.0,2.0,0.0]"
5800,3928.8858,"[20.2,0.0,0.099893424,2.0,187.6898,14.0,2.0,2.0,0.0]"
5801,3930.8832,"[6.175,1.0,0.178210285,9.0,95.7752,33.0,0.0,3.0,2.0]"
5802,3934.878,"[5.785,1.0,0.038976089,0.0,264.2252,11.0,1.0,2.0,0.0]"
5803,3935.5438,"[14.15,0.0,0.095298849,8.0,171.8106,31.0,3.0,3.0,0.0]"
5804,3938.8728,"[9.8,0.0,0.02426524,7.0,114.0492,33.0,0.0,3.0,2.0]"
5805,3941.536,"[15.35,0.0,0.096790497,8.0,197.2768,9.0,0.0,3.0,3.0]"
5806,3942.8676,"[5.94,1.0,0.029372367,10.0,186.7556,21.0,2.0,1.0,0.0]"
5807,3942.8676,"[12.6,0.0,0.007455054,2.0,186.9556,14.0,2.0,2.0,0.0]"
5808,3942.8676,"[16.75,0.0,0.045047439,1.0,186.4556,21.0,2.0,1.0,0.0]"
5809,3942.8676,"[20.6,1.0,0.047936284,0.0,185.7556,21.0,2.0,1.0,0.0]"
5810,3946.8624,"[10.65,0.0,0.048762383,12.0,165.2526,19.0,0.0,1.0,0.0]"
5811,3946.8624,"[10.65,0.0,0.04896208,12.0,165.8526,11.0,1.0,2.0,0.0]"
5812,3946.8624,"[11.85,1.0,0.049842613,0.0,164.2526,33.0,0.0,3.0,2.0]"
5813,3946.8624,"[14.0,1.0,0.037340835,3.0,163.1526,33.0,0.0,3.0,2.0]"
5814,3950.1914,"[10.6,0.0,0.056748659,4.0,233.6642,31.0,3.0,3.0,0.0]"
5815,3950.1914,"[12.85,0.0,0.108412059,0.0,233.2642,16.0,1.0,2.0,0.0]"
5816,3952.1888,"[15.1,0.0,0.055793586,2.0,139.7496,31.0,3.0,3.0,0.0]"
5817,3954.852,"[10.895,0.0,0.137584599,4.0,262.2568,11.0,1.0,2.0,0.0]"
5818,3954.852,"[12.15,0.0,0.02573918,13.0,120.744,33.0,0.0,3.0,2.0]"
5819,3954.852,"[13.65,1.0,0.072851756,3.0,197.1426,31.0,3.0,3.0,0.0]"
5820,3954.852,"[15.15,1.0,0.066311153,3.0,145.776,16.0,1.0,2.0,0.0]"
5821,3954.852,"[19.7,0.0,0.078034976,6.0,178.066,19.0,0.0,1.0,0.0]"
5822,3956.8494,"[9.6,0.0,0.024515221,7.0,189.2214,19.0,0.0,1.0,0.0]"
5823,3956.8494,"[14.85,0.0,0.01867669,5.0,188.7214,11.0,1.0,2.0,0.0]"
5824,3961.51,"[4.615,1.0,0.102407778,5.0,234.33,11.0,1.0,2.0,0.0]"
5825,3962.8416,"[12.15,0.0,0.0,10.0,164.7184,21.0,2.0,1.0,0.0]"
5826,3962.8416,"[17.85,1.0,0.046680961,0.0,121.9388,19.0,0.0,1.0,0.0]"
5827,3962.8416,"[19.0,0.0,0.027028323,2.0,127.0336,19.0,0.0,1.0,0.0]"
5828,3964.839,"[6.825,0.0,0.059940022,7.0,262.4226,19.0,0.0,1.0,0.0]"
5829,3966.1706,"[10.3,1.0,0.024935297,6.0,172.0422,19.0,0.0,1.0,0.0]"
5830,3968.168,"[4.92,0.0,0.046214971,6.0,199.8084,11.0,1.0,2.0,0.0]"
5831,3968.168,"[14.1,0.0,0.067148407,1.0,200.4084,9.0,0.0,3.0,3.0]"
5832,3969.4996,"[13.1,1.0,0.044155597,0.0,178.8318,31.0,3.0,3.0,0.0]"
5833,3970.8312,"[9.5,0.0,0.085075063,11.0,189.0872,14.0,2.0,2.0,0.0]"
5834,3972.8286,"[15.5,1.0,0.156797787,1.0,148.6418,31.0,3.0,3.0,0.0]"
5835,3974.826,"[9.0,0.0,0.069487587,7.0,266.6884,31.0,3.0,3.0,0.0]"
5836,3974.826,"[17.0,1.0,0.139804885,5.0,265.7884,16.0,1.0,2.0,0.0]"
5837,3981.484,"[11.35,1.0,0.042949109,0.0,199.5742,33.0,0.0,3.0,2.0]"
5838,3983.4814,"[7.52,0.0,0.055127499,0.0,128.2994,21.0,2.0,1.0,0.0]"
5839,3984.1472,"[12.0,0.0,0.034112833,5.0,180.1976,9.0,0.0,3.0,3.0]"
5840,3984.813,"[6.3,0.0,0.127968205,5.0,209.627,9.0,0.0,3.0,3.0]"
5841,3990.8052,"[8.235,0.0,0.082028694,6.0,148.6076,33.0,0.0,3.0,2.0]"
5842,3994.8,"[6.055,0.0,0.025552424,0.0,158.492,11.0,1.0,2.0,0.0]"
5843,3994.8,"[13.5,0.0,0.072655379,2.0,157.792,14.0,2.0,2.0,0.0]"
5844,3994.8,"[19.5,1.0,0.027341529,5.0,158.292,14.0,2.0,2.0,0.0]"
5845,3998.7948,"[6.825,1.0,0.046408928,5.0,153.2998,33.0,0.0,3.0,2.0]"
5846,3998.7948,"[7.71,1.0,0.047358246,4.0,123.1756,33.0,0.0,3.0,2.0]"
5847,3998.7948,"[7.855,0.0,0.011206632,5.0,191.4188,33.0,0.0,3.0,2.0]"
5848,4005.4528,"[9.8,1.0,0.015087112,9.0,250.1408,14.0,2.0,2.0,0.0]"
5849,4006.7844,"[20.7,1.0,0.122208091,3.0,119.7466,11.0,1.0,2.0,0.0]"
5850,4008.116,"[9.17,0.0,0.102893121,6.0,141.947,31.0,3.0,3.0,0.0]"
5851,4012.1108,"[6.635,0.0,0.026938317,2.0,174.1396,33.0,0.0,3.0,2.0]"
5852,4012.7766,"[12.65,1.0,0.07603021,3.0,189.0846,14.0,2.0,2.0,0.0]"
5853,4013.4424,"[9.3,0.0,0.0,3.0,182.9292,11.0,1.0,2.0,0.0]"
5854,4013.4424,"[17.7,0.0,0.087383304,4.0,180.4292,33.0,0.0,3.0,2.0]"
5855,4013.4424,"[20.35,0.0,0.084273286,9.0,181.7292,11.0,1.0,2.0,0.0]"
5856,4016.1056,"[8.785,0.0,0.020609218,8.0,155.1656,19.0,0.0,1.0,0.0]"
5857,4020.7662,"[18.6,0.0,0.012673238,2.0,121.5414,19.0,0.0,1.0,0.0]"
5858,4022.7636,"[10.5,1.0,0.093909644,1.0,213.7244,19.0,0.0,1.0,0.0]"
5859,4022.7636,"[19.0,0.0,0.127469857,1.0,107.7622,33.0,0.0,3.0,2.0]"
5860,4026.7584,"[7.05,1.0,0.05587277,10.0,222.1088,11.0,1.0,2.0,0.0]"
5861,4026.7584,"[8.67,0.0,0.065119701,8.0,145.7128,33.0,0.0,3.0,2.0]"
5862,4026.7584,"[19.35,0.0,0.117530851,1.0,222.7088,33.0,0.0,3.0,2.0]"
5863,4026.7584,"[20.6,0.0,0.045603215,7.0,149.2392,9.0,0.0,3.0,3.0]"
5864,4026.7584,"[20.6,0.0,0.045675104,7.0,150.9392,11.0,1.0,2.0,0.0]"
5865,4027.4242,"[11.1,0.0,0.044814962,1.0,174.4054,14.0,2.0,2.0,0.0]"
5866,4027.4242,"[13.1,0.0,0.037549969,0.0,176.1054,31.0,3.0,3.0,0.0]"
5867,4028.09,"[13.15,0.0,0.044011225,1.0,181.295,11.0,1.0,2.0,0.0]"
5868,4028.09,"[19.2,1.0,0.022954444,0.0,184.495,19.0,0.0,1.0,0.0]"
5869,4029.4216,"[10.5,0.0,0.011351778,2.0,236.5248,11.0,1.0,2.0,0.0]"
5870,4035.4138,"[13.65,1.0,0.184454044,5.0,211.4902,19.0,0.0,1.0,0.0]"
5871,4036.7454,"[20.6,0.0,0.023339367,0.0,94.8778,33.0,0.0,3.0,2.0]"
5872,4037.4112,"[12.85,1.0,0.152747503,0.0,252.0382,9.0,0.0,3.0,3.0]"
5873,4040.7402,"[16.75,0.0,0.032586709,7.0,191.9162,21.0,2.0,1.0,0.0]"
5874,4042.7376,"[6.985,1.0,0.137580452,9.0,182.8608,19.0,0.0,1.0,0.0]"
5875,4042.7376,"[6.985,1.0,0.137926458,9.0,184.7608,9.0,0.0,3.0,3.0]"
5876,4042.7376,"[11.35,1.0,0.023358738,4.0,184.4608,19.0,0.0,1.0,0.0]"
5877,4042.7376,"[19.5,0.0,0.015711807,2.0,181.8608,31.0,3.0,3.0,0.0]"
5878,4048.064,"[12.15,0.0,0.0,12.0,254.904,21.0,2.0,1.0,0.0]"
5879,4054.722,"[13.85,0.0,0.034624104,11.0,115.0492,19.0,0.0,1.0,0.0]"
5880,4060.7142,"[15.3,1.0,0.084749164,5.0,215.5218,14.0,2.0,2.0,0.0]"
5881,4063.3774,"[11.6,1.0,0.144832027,4.0,239.8222,11.0,1.0,2.0,0.0]"
5882,4064.0432,"[8.315,1.0,0.035399923,6.0,144.5444,33.0,0.0,3.0,2.0]"
5883,4065.3748,"[18.6,0.0,0.080111611,7.0,94.6436,33.0,0.0,3.0,2.0]"
5884,4068.038,"[10.3,0.0,0.116366304,7.0,158.363,33.0,0.0,3.0,2.0]"
5885,4068.038,"[12.85,0.0,0.0,1.0,155.463,14.0,2.0,2.0,0.0]"
5886,4068.7038,"[9.8,0.0,0.090834158,12.0,192.2478,9.0,0.0,3.0,3.0]"
5887,4073.3644,"[15.0,0.0,0.154860353,13.0,106.1938,11.0,1.0,2.0,0.0]"
5888,4074.696,"[5.82,0.0,0.080804019,2.0,171.479,16.0,1.0,2.0,0.0]"
5889,4074.696,"[9.5,1.0,0.10400212,5.0,79.796,33.0,0.0,3.0,2.0]"
5890,4074.696,"[11.35,1.0,0.005539114,0.0,167.879,19.0,0.0,1.0,0.0]"
5891,4074.696,"[15.7,1.0,0.027617046,5.0,168.279,21.0,2.0,1.0,0.0]"
5892,4078.025,"[13.85,1.0,0.025896485,3.0,165.021,21.0,2.0,1.0,0.0]"
5893,4082.6856,"[13.5,1.0,0.159720671,0.0,147.6102,21.0,2.0,1.0,0.0]"
5894,4086.0146,"[10.195,1.0,0.017730951,13.0,239.8538,11.0,1.0,2.0,0.0]"
5895,4086.0146,"[12.65,1.0,0.156286566,0.0,238.9538,19.0,0.0,1.0,0.0]"
5896,4086.0146,"[20.25,1.0,0.022976493,6.0,240.3538,19.0,0.0,1.0,0.0]"
5897,4090.6752,"[10.895,0.0,0.020934413,7.0,256.5672,31.0,3.0,3.0,0.0]"
5898,4093.3384,"[16.0,0.0,0.040747616,1.0,140.2496,33.0,0.0,3.0,2.0]"
5899,4094.67,"[17.6,0.0,0.104859135,1.0,161.8868,14.0,2.0,2.0,0.0]"
5900,4097.3332,"[6.195,0.0,0.071636937,1.0,121.7098,33.0,0.0,3.0,2.0]"
5901,4097.3332,"[18.2,1.0,0.026064486,6.0,241.8196,21.0,2.0,1.0,0.0]"
5902,4098.6648,"[5.035,1.0,0.079844043,10.0,226.3036,31.0,3.0,3.0,0.0]"
5903,4101.328,"[6.78,1.0,0.140955857,6.0,92.212,11.0,1.0,2.0,0.0]"
5904,4101.328,"[11.65,0.0,0.040744057,0.0,185.924,11.0,1.0,2.0,0.0]"
5905,4102.6596,"[10.5,0.0,0.048115543,11.0,159.0946,16.0,1.0,2.0,0.0]"
5906,4106.6544,"[14.15,0.0,0.09557165,8.0,171.0106,16.0,1.0,2.0,0.0]"
5907,4111.315,"[17.25,0.0,0.037006076,8.0,164.7526,33.0,0.0,3.0,2.0]"
5908,4111.9808,"[16.75,0.0,0.081304829,0.0,258.4988,14.0,2.0,2.0,0.0]"
5909,4119.3046,"[19.5,0.0,0.082152451,5.0,179.9002,33.0,0.0,3.0,2.0]"
5910,4119.9704,"[13.15,0.0,0.092811105,2.0,159.7604,19.0,0.0,1.0,0.0]"
5911,4119.9704,"[15.1,0.0,0.052339069,9.0,242.7512,21.0,2.0,1.0,0.0]"
5912,4119.9704,"[18.0,0.0,0.039090105,1.0,148.4418,16.0,1.0,2.0,0.0]"
5913,4122.6336,"[10.3,1.0,0.0,0.0,115.0176,31.0,3.0,3.0,0.0]"
5914,4122.6336,"[15.2,0.0,0.092282353,1.0,227.2352,11.0,1.0,2.0,0.0]"
5915,4124.631,"[7.72,1.0,0.087936752,0.0,115.9466,33.0,0.0,3.0,2.0]"
5916,4133.2864,"[9.6,1.0,0.027399064,1.0,258.3304,16.0,1.0,2.0,0.0]"
5917,4134.618,"[12.1,0.0,0.016812745,11.0,180.666,31.0,3.0,3.0,0.0]"
5918,4136.6154,"[15.85,0.0,0.069043044,10.0,218.7166,31.0,3.0,3.0,0.0]"
5919,4136.6154,"[15.85,0.0,0.069100548,10.0,216.6166,21.0,2.0,1.0,0.0]"
5920,4137.2812,"[17.75,0.0,0.014568036,0.0,158.1262,31.0,3.0,3.0,0.0]"
5921,4138.6128,"[8.43,0.0,0.017396308,8.0,196.0768,9.0,0.0,3.0,3.0]"
5922,4138.6128,"[8.63,1.0,0.028391879,5.0,173.9422,9.0,0.0,3.0,3.0]"
5923,4138.6128,"[8.895,0.0,0.124110734,2.0,111.7544,33.0,0.0,3.0,2.0]"
5924,4138.6128,"[13.1,1.0,0.098938169,3.0,195.7768,19.0,0.0,1.0,0.0]"
5925,4138.6128,"[15.1,0.0,0.026140452,3.0,149.0076,11.0,1.0,2.0,0.0]"
5926,4138.6128,"[19.85,0.0,0.054015429,15.0,196.3768,14.0,2.0,2.0,0.0]"
5927,4146.6024,"[9.5,1.0,0.132521929,3.0,228.6668,14.0,2.0,2.0,0.0]"
5928,4146.6024,"[10.65,1.0,0.085119855,1.0,229.8668,14.0,2.0,2.0,0.0]"
5929,4146.6024,"[14.1,0.0,0.088172355,4.0,232.2668,16.0,1.0,2.0,0.0]"
5930,4149.9314,"[20.75,1.0,0.083536989,3.0,180.3318,31.0,3.0,3.0,0.0]"
5931,4152.5946,"[13.0,1.0,0.083444376,5.0,195.8426,31.0,3.0,3.0,0.0]"
5932,4153.9262,"[6.865,1.0,0.036042939,3.0,244.4486,11.0,1.0,2.0,0.0]"
5933,4154.592,"[8.895,1.0,0.039120291,6.0,206.8296,16.0,1.0,2.0,0.0]"
5934,4157.2552,"[7.02,0.0,0.080771137,0.0,146.4734,33.0,0.0,3.0,2.0]"
5935,4159.9184,"[18.35,0.0,0.041904578,11.0,188.1872,11.0,1.0,2.0,0.0]"
5936,4165.2448,"[6.57,0.0,0.066069578,11.0,261.0278,21.0,2.0,1.0,0.0]"
5937,4165.2448,"[6.57,0.0,0.066338717,11.0,261.4278,9.0,0.0,3.0,3.0]"
5938,4165.2448,"[9.695,1.0,0.047420609,3.0,246.0144,14.0,2.0,2.0,0.0]"
5939,4165.2448,"[9.895,1.0,0.048860587,3.0,260.2278,9.0,0.0,3.0,3.0]"
5940,4165.2448,"[13.15,0.0,0.036672107,3.0,182.5976,21.0,2.0,1.0,0.0]"
5941,4165.2448,"[14.6,0.0,0.05911748,2.0,181.5976,33.0,0.0,3.0,2.0]"
5942,4165.2448,"[16.7,1.0,0.119647957,0.0,180.9976,19.0,0.0,1.0,0.0]"
5943,4165.2448,"[21.35,0.0,0.068489201,5.0,259.3278,33.0,0.0,3.0,2.0]"
5944,4166.5764,"[18.25,0.0,0.01520491,1.0,197.2084,33.0,0.0,3.0,2.0]"
5945,4170.5712,"[8.785,0.0,0.020618957,8.0,153.0656,16.0,1.0,2.0,0.0]"
5946,4171.9028,"[14.85,1.0,0.035257037,0.0,161.2578,21.0,2.0,1.0,0.0]"
5947,4174.566,"[13.1,0.0,0.012167988,12.0,190.253,11.0,1.0,2.0,0.0]"
5948,4175.8976,"[13.65,1.0,0.080640478,3.0,262.6936,21.0,2.0,1.0,0.0]"
5949,4180.5582,"[16.0,1.0,0.106663245,6.0,179.7634,31.0,3.0,3.0,0.0]"
5950,4181.224,"[12.6,0.0,0.096132367,1.0,208.9612,31.0,3.0,3.0,0.0]"
5951,4187.2162,"[11.0,1.0,0.13312044,5.0,221.5798,14.0,2.0,2.0,0.0]"
5952,4189.2136,"[17.85,0.0,0.017936715,7.0,93.7094,33.0,0.0,3.0,2.0]"
5953,4194.54,"[8.88,0.0,0.098603729,2.0,210.727,14.0,2.0,2.0,0.0]"
5954,4195.8716,"[16.5,1.0,0.066352552,14.0,181.2292,19.0,0.0,1.0,0.0]"
5955,4195.8716,"[17.7,0.0,0.088305201,4.0,182.3292,11.0,1.0,2.0,0.0]"
5956,4199.8664,"[18.2,0.0,0.058185842,2.0,220.8456,33.0,0.0,3.0,2.0]"
5957,4202.5296,"[12.6,0.0,0.082353076,2.0,176.9054,33.0,0.0,3.0,2.0]"
5958,4206.5244,"[18.0,0.0,0.073606829,5.0,156.6972,11.0,1.0,2.0,0.0]"
5959,4206.5244,"[20.35,1.0,0.014825605,0.0,233.2958,21.0,2.0,1.0,0.0]"
5960,4207.856,"[7.035,0.0,0.021849398,3.0,262.091,21.0,2.0,1.0,0.0]"
5961,4207.856,"[14.85,1.0,0.019550858,4.0,263.791,16.0,1.0,2.0,0.0]"
5962,4207.856,"[17.5,0.0,0.026865809,3.0,261.691,14.0,2.0,2.0,0.0]"
5963,4207.856,"[17.5,0.0,0.026980351,3.0,262.591,9.0,0.0,3.0,3.0]"
5964,4210.5192,"[16.7,0.0,0.026598474,2.0,245.8776,31.0,3.0,3.0,0.0]"
5965,4211.185,"[9.0,0.0,0.019502965,2.0,169.4474,14.0,2.0,2.0,0.0]"
5966,4211.185,"[9.0,0.0,0.019536981,2.0,170.0474,19.0,0.0,1.0,0.0]"
5967,4211.185,"[9.0,0.0,0.019586115,2.0,170.2474,9.0,0.0,3.0,3.0]"
5968,4211.185,"[11.6,1.0,0.157075658,14.0,166.6474,19.0,0.0,1.0,0.0]"
5969,4211.185,"[13.15,0.0,0.043852434,1.0,182.695,16.0,1.0,2.0,0.0]"
5970,4211.185,"[19.35,0.0,0.026055106,0.0,169.5474,33.0,0.0,3.0,2.0]"
5971,4218.5088,"[10.895,0.0,0.136784873,4.0,265.2568,14.0,2.0,2.0,0.0]"
5972,4221.172,"[6.655,0.0,0.016958832,0.0,210.0586,21.0,2.0,1.0,0.0]"
5973,4221.8378,"[17.0,0.0,0.119570595,3.0,249.7434,19.0,0.0,1.0,0.0]"
5974,4225.1668,"[19.2,0.0,0.099589909,3.0,109.1886,33.0,0.0,3.0,2.0]"
5975,4225.1668,"[19.85,0.0,0.17635245,0.0,220.8772,16.0,1.0,2.0,0.0]"
5976,4228.4958,"[16.7,1.0,0.038341654,1.0,146.2102,33.0,0.0,3.0,2.0]"
5977,4229.1616,"[6.825,0.0,0.059835659,7.0,264.3226,14.0,2.0,2.0,0.0]"
5978,4229.1616,"[10.3,0.0,0.070040195,4.0,263.0226,21.0,2.0,1.0,0.0]"
5979,4233.1564,"[18.2,1.0,0.066431507,0.0,250.1092,16.0,1.0,2.0,0.0]"
5980,4234.488,"[6.69,1.0,0.0,9.0,176.937,11.0,1.0,2.0,0.0]"
5981,4234.488,"[10.3,0.0,0.078903499,6.0,177.637,16.0,1.0,2.0,0.0]"
5982,4242.4776,"[9.395,0.0,0.103731617,1.0,236.9932,14.0,2.0,2.0,0.0]"
5983,4244.475,"[10.0,0.0,0.021468792,2.0,251.675,16.0,1.0,2.0,0.0]"
5984,4247.804,"[6.57,0.0,0.096799953,2.0,192.382,31.0,3.0,3.0,0.0]"
5985,4247.804,"[19.75,0.0,0.033725743,1.0,211.6902,33.0,0.0,3.0,2.0]"
5986,4247.804,"[19.75,0.0,0.033883448,1.0,213.2902,14.0,2.0,2.0,0.0]"
5987,4247.804,"[20.1,1.0,0.054584207,0.0,193.382,14.0,2.0,2.0,0.0]"
5988,4250.4672,"[6.03,0.0,0.0226994,4.0,176.4028,14.0,2.0,2.0,0.0]"
5989,4250.4672,"[8.895,0.0,0.124610886,2.0,113.1544,31.0,3.0,3.0,0.0]"
5990,4250.4672,"[10.1,1.0,0.053887301,0.0,225.6088,11.0,1.0,2.0,0.0]"
5991,4255.7936,"[15.6,0.0,0.037505332,1.0,126.2704,33.0,0.0,3.0,2.0]"
5992,4257.1252,"[17.7,1.0,0.0,13.0,184.3924,21.0,2.0,1.0,0.0]"
5993,4258.4568,"[5.26,1.0,0.041857101,6.0,162.7868,16.0,1.0,2.0,0.0]"
5994,4261.12,"[17.85,0.0,0.011180843,1.0,213.456,33.0,0.0,3.0,2.0]"
5995,4262.4516,"[8.51,0.0,0.016135764,2.0,195.6478,19.0,0.0,1.0,0.0]"
5996,4262.4516,"[8.51,0.0,0.016201845,2.0,195.2478,11.0,1.0,2.0,0.0]"
5997,4262.4516,"[16.85,1.0,0.159825617,3.0,195.5478,14.0,2.0,2.0,0.0]"
5998,4264.449,"[9.21,0.0,0.008764786,0.0,123.1414,21.0,2.0,1.0,0.0]"
5999,4266.4464,"[10.5,0.0,0.011285795,2.0,235.8248,14.0,2.0,2.0,0.0]"
6000,4266.4464,"[15.1,0.0,0.059313603,2.0,238.1248,14.0,2.0,2.0,0.0]"
6001,4267.1122,"[7.39,0.0,0.092705683,2.0,251.9066,31.0,3.0,3.0,0.0]"
6002,4267.1122,"[7.39,0.0,0.092927148,2.0,249.5066,19.0,0.0,1.0,0.0]"
6003,4274.436,"[7.47,1.0,0.15277077,3.0,214.4218,9.0,0.0,3.0,3.0]"
6004,4274.436,"[18.75,0.0,0.034360687,2.0,215.7218,19.0,0.0,1.0,0.0]"
6005,4275.7676,"[14.0,1.0,0.037580877,3.0,162.6526,19.0,0.0,1.0,0.0]"
6006,4277.765,"[11.6,1.0,0.077284566,3.0,172.4106,19.0,0.0,1.0,0.0]"
6007,4277.765,"[11.6,1.0,0.077478931,3.0,170.3106,9.0,0.0,3.0,3.0]"
6008,4277.765,"[14.15,0.0,0.094916347,8.0,172.3106,33.0,0.0,3.0,2.0]"
6009,4278.4308,"[14.75,0.0,0.032862976,7.0,238.6906,31.0,3.0,3.0,0.0]"
6010,4278.4308,"[15.1,0.0,0.094697274,6.0,158.4604,33.0,0.0,3.0,2.0]"
6011,4278.4308,"[18.0,0.0,0.015375557,7.0,156.9604,33.0,0.0,3.0,2.0]"
6012,4287.752,"[5.46,1.0,0.03217132,5.0,184.824,14.0,2.0,2.0,0.0]"
6013,4287.752,"[7.315,0.0,0.015364173,1.0,154.334,9.0,0.0,3.0,3.0]"
6014,4287.752,"[13.65,1.0,0.0,4.0,186.024,9.0,0.0,3.0,3.0]"
6015,4287.752,"[14.85,1.0,0.053837561,6.0,120.8072,21.0,2.0,1.0,0.0]"
6016,4287.752,"[20.2,0.0,0.01181025,2.0,154.634,31.0,3.0,3.0,0.0]"
6017,4288.4178,"[16.35,1.0,0.062359467,0.0,224.0062,31.0,3.0,3.0,0.0]"
6018,4288.4178,"[18.25,0.0,0.0,3.0,225.3062,33.0,0.0,3.0,2.0]"
6019,4288.4178,"[18.25,0.0,0.079152918,3.0,223.8062,31.0,3.0,3.0,0.0]"
6020,4291.7468,"[17.85,0.0,0.087963415,10.0,193.3794,11.0,1.0,2.0,0.0]"
6021,4293.0784,"[9.6,0.0,0.0,2.0,163.9184,14.0,2.0,2.0,0.0]"
6022,4301.068,"[8.395,0.0,0.071628097,11.0,251.904,33.0,0.0,3.0,2.0]"
6023,4301.068,"[9.0,0.0,0.081996013,3.0,216.2534,14.0,2.0,2.0,0.0]"
6024,4303.0654,"[13.1,0.0,0.006061565,3.0,188.9898,14.0,2.0,2.0,0.0]"
6025,4306.3944,"[20.85,0.0,0.121227447,1.0,197.5452,14.0,2.0,2.0,0.0]"
6026,4311.055,"[17.6,0.0,0.008033611,4.0,174.2422,9.0,0.0,3.0,3.0]"
6027,4314.384,"[9.695,0.0,0.029567218,1.0,160.492,14.0,2.0,2.0,0.0]"
6028,4314.384,"[12.1,0.0,0.016921927,11.0,178.366,11.0,1.0,2.0,0.0]"
6029,4314.384,"[13.15,0.0,0.022685222,0.0,161.592,33.0,0.0,3.0,2.0]"
6030,4318.3788,"[20.6,1.0,0.04792722,0.0,185.9556,14.0,2.0,2.0,0.0]"
6031,4326.3684,"[5.035,1.0,0.080362549,10.0,229.0036,11.0,1.0,2.0,0.0]"
6032,4326.3684,"[17.75,1.0,0.156802171,4.0,242.1538,14.0,2.0,2.0,0.0]"
6033,4327.7,"[7.59,1.0,0.144338493,0.0,172.108,33.0,0.0,3.0,2.0]"
6034,4327.7,"[9.8,0.0,0.026081567,1.0,217.585,14.0,2.0,2.0,0.0]"
6035,4332.3606,"[12.65,0.0,0.062878412,8.0,160.9578,14.0,2.0,2.0,0.0]"
6036,4333.6922,"[14.85,0.0,0.018571641,5.0,187.3214,21.0,2.0,1.0,0.0]"
6037,4334.358,"[5.46,1.0,0.107662745,0.0,143.8786,11.0,1.0,2.0,0.0]"
6038,4339.0186,"[15.0,0.0,0.118791698,1.0,229.9694,31.0,3.0,3.0,0.0]"
6039,4344.345,"[17.5,0.0,0.098102581,8.0,172.9738,16.0,1.0,2.0,0.0]"
6040,4345.0108,"[7.435,0.0,0.0,13.0,167.5158,33.0,0.0,3.0,2.0]"
6041,4346.3424,"[10.895,0.0,0.020994339,7.0,255.6672,16.0,1.0,2.0,0.0]"
6042,4346.3424,"[17.75,0.0,0.030288215,4.0,256.7672,33.0,0.0,3.0,2.0]"
6043,4349.0056,"[12.15,1.0,0.132058566,0.0,187.5872,14.0,2.0,2.0,0.0]"
6044,4350.3372,"[15.15,1.0,0.012203915,1.0,133.2284,33.0,0.0,3.0,2.0]"
6045,4351.6688,"[17.0,1.0,0.01599013,1.0,228.8352,19.0,0.0,1.0,0.0]"
